"Date","Price","Open","High","Low","Change %"
"Apr 26, 2017","142.65","142.66","143.53","142.32","-0.01%"
"Apr 25, 2017","142.66","140.43","142.68","140.00","1.59%"
"Apr 24, 2017","140.43","141.85","142.16","140.17","0.47%"
"Apr 21, 2017","139.77","140.03","140.17","139.20","-0.23%"
"Apr 20, 2017","140.09","139.09","140.37","139.00","0.70%"
"Apr 19, 2017","139.12","139.18","140.22","138.89","-0.05%"
"Apr 18, 2017","139.19","136.82","140.03","136.13","1.72%"
"Apr 17, 2017","136.84","136.07","137.03","135.59","0.57%"
"Apr 14, 2017","136.06","136.46","136.69","135.96","-0.25%"
"Apr 13, 2017","136.40","136.68","137.15","136.33","-0.23%"
"Apr 12, 2017","136.72","136.93","137.40","136.52","-0.15%"
"Apr 11, 2017","136.93","137.74","137.81","136.84","-0.57%"
"Apr 10, 2017","137.72","137.56","138.31","137.40","0.21%"
"Apr 07, 2017","137.43","138.16","138.37","137.01","-0.54%"
"Apr 06, 2017","138.18","138.19","138.76","137.73","-0.01%"
"Apr 05, 2017","138.19","137.76","139.09","137.46","0.30%"
"Apr 04, 2017","137.77","138.48","138.58","137.08","-0.51%"
"Apr 03, 2017","138.47","139.66","139.94","138.28","-0.99%"
"Mar 31, 2017","139.85","139.53","140.12","138.97","0.20%"
"Mar 30, 2017","139.57","138.07","139.64","137.73","1.09%"
"Mar 29, 2017","138.07","138.36","138.55","137.51","-0.22%"
"Mar 28, 2017","138.38","138.97","139.44","138.07","-0.44%"
"Mar 27, 2017","138.99","138.84","139.16","138.03","0.10%"
"Mar 24, 2017","138.85","138.90","139.19","138.29","-0.04%"
"Mar 23, 2017","138.90","138.81","139.39","138.31","0.09%"
"Mar 22, 2017","138.78","139.41","139.52","137.73","-0.45%"
"Mar 21, 2017","139.41","139.09","140.46","138.94","0.23%"
"Mar 20, 2017","139.09","139.57","140.16","138.85","-0.44%"
"Mar 17, 2017","139.70","140.04","140.50","139.13","-0.26%"
"Mar 16, 2017","140.06","139.31","140.22","138.56","0.50%"
"Mar 15, 2017","139.37","139.46","140.63","139.09","-0.06%"
"Mar 14, 2017","139.46","140.38","140.47","139.14","-0.66%"
"Mar 13, 2017","140.38","139.72","140.50","139.34","0.51%"
"Mar 10, 2017","139.67","139.84","140.57","139.49","-0.13%"
"Mar 09, 2017","139.85","139.15","140.08","139.04","0.49%"
"Mar 08, 2017","139.17","139.04","139.68","138.42","0.08%"
"Mar 07, 2017","139.06","139.35","139.67","138.72","-0.21%"
"Mar 06, 2017","139.35","140.16","140.34","139.22","-0.59%"
"Mar 03, 2017","140.18","140.39","140.58","139.65","-0.11%"
"Mar 02, 2017","140.33","139.82","140.77","139.73","0.36%"
"Mar 01, 2017","139.82","139.62","140.76","139.54","0.14%"
"Feb 28, 2017","139.62","140.25","140.35","138.81","-0.44%"
"Feb 27, 2017","140.24","139.88","140.43","138.99","0.26%"
"Feb 24, 2017","139.87","141.39","141.80","139.39","-1.06%"
"Feb 23, 2017","141.37","140.97","141.62","140.66","0.22%"
"Feb 22, 2017","141.06","141.82","142.09","140.49","-0.51%"
"Feb 21, 2017","141.79","140.90","141.89","140.80","0.60%"
"Feb 20, 2017","140.94","140.09","141.29","139.96","0.58%"
"Feb 17, 2017","140.13","141.41","142.00","139.62","-0.91%"
"Feb 16, 2017","141.41","142.26","142.51","141.22","-0.59%"
"Feb 15, 2017","142.25","142.44","142.84","141.81","-0.16%"
"Feb 14, 2017","142.48","142.48","142.75","140.99","0.02%"
"Feb 13, 2017","142.45","141.26","142.64","141.24","0.73%"
"Feb 10, 2017","141.42","141.52","142.42","141.02","-0.08%"
"Feb 09, 2017","141.53","140.41","141.87","140.04","0.81%"
"Feb 08, 2017","140.39","140.61","140.72","139.77","-0.14%"
"Feb 07, 2017","140.59","139.35","140.66","138.50","0.90%"
"Feb 06, 2017","139.34","140.32","140.79","139.18","-0.99%"
"Feb 03, 2017","140.74","141.28","142.00","140.32","-0.41%"
"Feb 02, 2017","141.32","143.41","143.62","140.78","-1.42%"
"Feb 01, 2017","143.35","141.88","144.16","141.65","1.02%"
"Jan 31, 2017","141.90","142.00","142.50","140.43","-0.11%"
"Jan 30, 2017","142.06","144.46","144.66","141.64","-1.67%"
"Jan 27, 2017","144.48","144.26","144.91","144.07","0.17%"
"Jan 26, 2017","144.23","143.18","144.63","142.94","0.77%"
"Jan 25, 2017","143.13","142.51","143.78","141.83","0.46%"
"Jan 24, 2017","142.47","141.25","142.53","140.74","0.84%"
"Jan 23, 2017","141.28","141.66","142.13","140.75","-0.40%"
"Jan 20, 2017","141.85","141.79","142.11","141.15","0.05%"
"Jan 19, 2017","141.78","140.54","142.19","140.32","0.86%"
"Jan 18, 2017","140.57","139.82","140.70","139.12","0.54%"
"Jan 17, 2017","139.82","137.53","140.15","137.02","1.62%"
"Jan 16, 2017","137.59","138.15","138.35","136.49","-1.36%"
"Jan 13, 2017","139.48","139.47","140.61","139.16","0.00%"
"Jan 12, 2017","139.48","140.90","141.05","138.89","-1.04%"
"Jan 11, 2017","140.94","140.97","141.50","139.88","-0.02%"
"Jan 10, 2017","140.97","141.10","141.47","140.16","-0.11%"
"Jan 09, 2017","141.12","143.57","143.88","141.00","-1.77%"
"Jan 06, 2017","143.67","143.32","144.12","143.00","0.29%"
"Jan 05, 2017","143.26","144.48","144.69","142.48","-0.86%"
"Jan 04, 2017","144.50","144.12","145.03","143.72","0.26%"
"Jan 03, 2017","144.12","144.31","145.43","143.53","-0.10%"
"Jan 02, 2017","144.26","144.28","145.04","144.04","0.02%"
"Dec 30, 2016","144.23","142.93","144.64","142.66","0.92%"
"Dec 29, 2016","142.92","143.36","143.52","142.18","-0.30%"
"Dec 28, 2016","143.35","144.10","144.74","142.99","-0.51%"
"Dec 27, 2016","144.09","143.82","144.31","143.53","0.14%"
"Dec 26, 2016","143.89","143.96","144.37","143.60","-0.25%"
"Dec 23, 2016","144.25","144.38","144.61","143.52","-0.08%"
"Dec 22, 2016","144.36","145.21","145.64","144.30","-0.59%"
"Dec 21, 2016","145.22","145.79","145.91","144.82","-0.34%"
"Dec 20, 2016","145.72","145.19","146.39","144.86","0.37%"
"Dec 19, 2016","145.19","147.31","147.47","144.49","-1.53%"
"Dec 16, 2016","147.45","146.85","147.55","146.29","0.47%"
"Dec 15, 2016","146.76","147.04","148.50","146.31","-0.20%"
"Dec 14, 2016","147.06","145.79","147.32","145.16","0.86%"
"Dec 13, 2016","145.81","145.85","146.76","145.49","0.00%"
"Dec 12, 2016","145.81","144.94","146.38","144.56","0.47%"
"Dec 09, 2016","145.13","143.57","145.21","143.38","1.11%"
"Dec 08, 2016","143.53","143.62","144.51","143.09","-0.07%"
"Dec 07, 2016","143.63","144.52","144.82","142.95","-0.63%"
"Dec 06, 2016","144.54","145.00","145.68","144.16","-0.30%"
"Dec 05, 2016","144.97","144.51","146.06","142.50","0.28%"
"Dec 02, 2016","144.57","143.75","144.81","142.99","0.64%"
"Dec 01, 2016","143.65","143.16","145.25","142.62","0.35%"
"Nov 30, 2016","143.15","140.38","143.30","139.95","1.98%"
"Nov 29, 2016","140.37","138.94","141.40","138.46","1.01%"
"Nov 28, 2016","138.97","140.97","141.18","138.81","-1.50%"
"Nov 25, 2016","141.09","141.12","141.79","139.94","-0.03%"
"Nov 24, 2016","141.13","140.00","141.43","139.69","0.86%"
"Nov 23, 2016","139.93","138.06","140.37","137.22","1.34%"
"Nov 22, 2016","138.08","138.41","138.85","137.58","-0.28%"
"Nov 21, 2016","138.47","136.91","138.94","136.28","1.10%"
"Nov 18, 2016","136.97","136.75","137.66","135.40","0.18%"
"Nov 17, 2016","136.72","135.72","136.97","134.96","0.74%"
"Nov 16, 2016","135.72","135.97","136.82","135.57","-0.20%"
"Nov 15, 2016","135.99","135.46","136.64","134.20","0.41%"
"Nov 14, 2016","135.44","134.14","135.68","134.07","0.75%"
"Nov 11, 2016","134.43","134.11","134.94","133.40","0.23%"
"Nov 10, 2016","134.12","131.08","134.35","130.24","2.31%"
"Nov 09, 2016","131.09","130.17","131.74","126.67","0.71%"
"Nov 08, 2016","130.16","129.56","130.44","129.31","0.49%"
"Nov 07, 2016","129.52","129.04","130.25","129.00","0.31%"
"Nov 04, 2016","129.12","128.38","129.51","128.25","0.62%"
"Nov 03, 2016","128.33","127.06","128.95","126.48","0.97%"
"Nov 02, 2016","127.10","127.49","127.60","126.73","-0.33%"
"Nov 01, 2016","127.52","128.38","129.09","127.14","-0.64%"
"Oct 31, 2016","128.34","127.52","128.52","126.69","0.60%"
"Oct 28, 2016","127.58","128.08","128.35","127.47","-0.37%"
"Oct 27, 2016","128.06","127.95","128.46","127.40","0.09%"
"Oct 26, 2016","127.94","127.05","128.01","126.60","0.72%"
"Oct 25, 2016","127.03","127.48","127.97","126.58","-0.38%"
"Oct 24, 2016","127.51","127.13","127.62","126.60","0.35%"
"Oct 21, 2016","127.06","127.39","127.77","126.16","-0.24%"
"Oct 20, 2016","127.36","127.06","127.62","126.61","0.20%"
"Oct 19, 2016","127.11","127.69","127.94","126.61","-0.48%"
"Oct 18, 2016","127.72","126.57","128.20","126.44","0.90%"
"Oct 17, 2016","126.58","126.94","127.13","126.24","-0.32%"
"Oct 14, 2016","126.98","127.06","127.96","126.67","-0.08%"
"Oct 13, 2016","127.08","127.23","127.51","125.93","-0.11%"
"Oct 12, 2016","127.22","125.42","127.72","125.28","1.39%"
"Oct 11, 2016","125.48","128.09","128.44","124.84","-2.04%"
"Oct 10, 2016","128.09","127.98","128.69","127.50","0.09%"
"Oct 07, 2016","127.97","131.13","131.31","122.75","-2.39%"
"Oct 06, 2016","131.11","131.94","132.08","131.02","-0.64%"
"Oct 05, 2016","131.96","130.97","132.25","130.47","0.76%"
"Oct 04, 2016","130.97","130.50","131.38","130.28","0.33%"
"Oct 03, 2016","130.54","131.16","131.49","130.06","-0.74%"
"Sep 30, 2016","131.51","131.03","131.97","130.41","0.37%"
"Sep 29, 2016","131.03","131.03","132.47","130.66","-0.02%"
"Sep 28, 2016","131.06","130.81","131.31","130.45","0.20%"
"Sep 27, 2016","130.80","130.19","131.25","129.64","0.47%"
"Sep 26, 2016","130.19","130.88","131.25","129.66","-0.64%"
"Sep 23, 2016","131.03","131.72","132.28","130.44","-0.55%"
"Sep 22, 2016","131.76","130.74","132.32","130.53","0.83%"
"Sep 21, 2016","130.68","132.12","133.31","130.39","-1.07%"
"Sep 20, 2016","132.10","132.81","133.15","131.63","-0.53%"
"Sep 19, 2016","132.81","132.91","133.50","132.44","-0.14%"
"Sep 16, 2016","133.00","135.21","135.34","132.94","-1.60%"
"Sep 15, 2016","135.16","135.50","136.13","134.53","-0.30%"
"Sep 14, 2016","135.56","135.33","136.67","134.91","0.18%"
"Sep 13, 2016","135.31","135.81","136.10","134.44","-0.40%"
"Sep 12, 2016","135.85","136.26","136.37","135.09","-0.29%"
"Sep 09, 2016","136.25","136.25","137.19","135.75","-0.02%"
"Sep 08, 2016","136.28","135.76","136.50","135.04","0.41%"
"Sep 07, 2016","135.72","137.07","137.19","135.41","-1.01%"
"Sep 06, 2016","137.10","137.62","138.38","136.85","-0.38%"
"Sep 05, 2016","137.62","138.29","138.53","137.32","-0.45%"
"Sep 02, 2016","138.24","137.01","138.88","136.91","0.91%"
"Sep 01, 2016","136.99","135.90","138.06","135.37","0.82%"
"Aug 31, 2016","135.88","134.68","135.90","134.55","0.88%"
"Aug 30, 2016","134.70","133.54","134.90","133.32","0.87%"
"Aug 29, 2016","133.54","133.74","134.42","133.40","-0.18%"
"Aug 26, 2016","133.78","132.59","133.88","132.35","0.89%"
"Aug 25, 2016","132.60","132.91","133.30","132.35","-0.24%"
"Aug 24, 2016","132.92","132.25","133.33","131.95","0.47%"
"Aug 23, 2016","132.30","131.78","132.34","131.43","0.36%"
"Aug 22, 2016","131.83","131.10","132.17","131.01","0.60%"
"Aug 19, 2016","131.04","131.53","132.04","130.34","-0.37%"
"Aug 18, 2016","131.53","130.77","132.27","130.01","0.57%"
"Aug 17, 2016","130.78","130.91","131.87","130.29","-0.06%"
"Aug 16, 2016","130.86","130.41","130.91","129.23","0.34%"
"Aug 15, 2016","130.42","130.83","131.21","129.96","-0.38%"
"Aug 12, 2016","130.92","132.15","132.60","130.38","-0.89%"
"Aug 11, 2016","132.09","131.75","132.25","130.94","0.24%"
"Aug 10, 2016","131.78","132.53","132.86","131.54","-0.54%"
"Aug 09, 2016","132.49","133.58","133.76","132.08","-0.82%"
"Aug 08, 2016","133.59","133.15","134.03","132.81","0.38%"
"Aug 05, 2016","133.09","132.66","133.63","132.24","0.32%"
"Aug 04, 2016","132.66","134.91","135.28","132.53","-1.68%"
"Aug 03, 2016","134.93","134.77","135.47","134.16","0.11%"
"Aug 02, 2016","134.78","134.97","135.59","133.91","-0.12%"
"Aug 01, 2016","134.94","135.13","136.30","134.53","-0.04%"
"Jul 29, 2016","135.00","138.57","138.68","134.87","-2.59%"
"Jul 28, 2016","138.59","139.35","139.53","137.47","-0.55%"
"Jul 27, 2016","139.35","137.38","139.89","137.30","1.40%"
"Jul 26, 2016","137.43","138.99","139.18","136.00","-1.14%"
"Jul 25, 2016","139.01","139.09","140.15","138.74","-0.04%"
"Jul 22, 2016","139.07","140.02","141.12","138.42","-0.69%"
"Jul 21, 2016","140.03","141.11","142.40","139.08","-0.79%"
"Jul 20, 2016","141.15","139.16","141.50","138.34","1.44%"
"Jul 19, 2016","139.14","140.72","141.10","138.46","-1.13%"
"Jul 18, 2016","140.73","138.06","141.32","138.01","1.75%"
"Jul 15, 2016","138.31","140.54","143.25","137.78","-1.60%"
"Jul 14, 2016","140.56","137.38","142.30","136.41","2.31%"
"Jul 13, 2016","137.38","138.71","139.51","136.92","-0.92%"
"Jul 12, 2016","138.65","133.53","139.47","132.94","3.79%"
"Jul 11, 2016","133.59","130.18","133.76","130.00","2.55%"
"Jul 08, 2016","130.27","130.09","131.04","129.62","0.12%"
"Jul 07, 2016","130.11","131.05","132.01","129.60","-0.69%"
"Jul 06, 2016","131.02","132.43","132.55","128.81","-1.09%"
"Jul 05, 2016","132.47","136.34","136.34","132.03","-2.82%"
"Jul 04, 2016","136.32","135.85","136.82","135.56","0.26%"
"Jul 01, 2016","135.97","137.45","137.69","135.72","-1.11%"
"Jun 30, 2016","137.49","138.12","138.86","135.91","-0.41%"
"Jun 29, 2016","138.05","137.10","139.05","135.82","0.69%"
"Jun 28, 2016","137.10","134.85","137.47","134.24","1.61%"
"Jun 27, 2016","134.93","138.50","138.62","133.34","-3.52%"
"Jun 24, 2016","139.85","157.97","160.22","133.25","-11.46%"
"Jun 23, 2016","157.95","153.56","158.32","153.49","2.87%"
"Jun 22, 2016","153.55","153.45","154.60","152.86","0.08%"
"Jun 21, 2016","153.43","152.70","154.39","151.91","0.43%"
"Jun 20, 2016","152.78","149.66","153.71","149.66","2.19%"
"Jun 17, 2016","149.50","148.09","149.94","148.00","0.97%"
"Jun 16, 2016","148.06","150.57","150.69","145.37","-1.69%"
"Jun 15, 2016","150.60","149.79","151.22","149.31","0.54%"
"Jun 14, 2016","149.79","151.65","151.68","149.16","-1.21%"
"Jun 13, 2016","151.63","152.46","152.48","149.45","-0.60%"
"Jun 10, 2016","152.54","154.87","155.07","151.51","-1.49%"
"Jun 09, 2016","154.85","155.13","155.35","153.62","-0.19%"
"Jun 08, 2016","155.15","156.09","156.26","154.90","-0.64%"
"Jun 07, 2016","156.15","155.37","157.84","155.00","0.53%"
"Jun 06, 2016","155.32","154.54","155.70","152.95","0.41%"
"Jun 03, 2016","154.68","157.01","157.59","154.54","-1.48%"
"Jun 02, 2016","157.01","157.91","158.03","156.56","-0.58%"
"Jun 01, 2016","157.92","160.26","160.65","157.20","-1.47%"
"May 31, 2016","160.28","162.69","163.91","159.84","-1.48%"
"May 30, 2016","162.68","161.01","162.94","161.01","0.91%"
"May 27, 2016","161.22","161.09","161.50","160.17","0.12%"
"May 26, 2016","161.03","161.93","162.22","160.71","-0.59%"
"May 25, 2016","161.98","160.99","162.55","160.45","0.62%"
"May 24, 2016","160.98","158.25","161.08","158.05","1.74%"
"May 23, 2016","158.22","159.70","159.85","158.03","-0.94%"
"May 20, 2016","159.72","160.66","161.06","159.47","-0.60%"
"May 19, 2016","160.68","160.91","161.69","160.18","-0.12%"
"May 18, 2016","160.88","157.84","160.94","157.03","1.92%"
"May 17, 2016","157.85","156.97","159.01","156.93","0.54%"
"May 16, 2016","157.00","155.81","157.15","155.66","0.64%"
"May 13, 2016","156.00","157.54","157.69","155.88","-0.98%"
"May 12, 2016","157.54","156.66","158.55","156.27","0.59%"
"May 11, 2016","156.62","157.84","158.04","156.41","-0.76%"
"May 10, 2016","157.82","156.07","157.96","156.03","1.13%"
"May 09, 2016","156.06","154.57","156.46","154.24","0.95%"
"May 06, 2016","154.59","155.35","155.66","153.65","-0.50%"
"May 05, 2016","155.36","155.11","155.91","154.87","0.17%"
"May 04, 2016","155.09","154.96","155.97","154.38","0.10%"
"May 03, 2016","154.94","156.13","156.19","154.39","-0.76%"
"May 02, 2016","156.12","155.29","156.66","154.87","0.44%"
"Apr 29, 2016","155.44","157.95","158.10","155.25","-1.60%"
"Apr 28, 2016","157.96","162.13","162.65","157.09","-2.55%"
"Apr 27, 2016","162.10","162.35","162.90","161.66","-0.14%"
"Apr 26, 2016","162.32","161.05","162.73","160.45","0.79%"
"Apr 25, 2016","161.04","161.15","161.94","160.00","0.02%"
"Apr 22, 2016","161.00","156.76","161.28","156.50","2.69%"
"Apr 21, 2016","156.78","157.44","158.41","156.59","-0.43%"
"Apr 20, 2016","157.45","157.16","157.92","156.19","0.17%"
"Apr 19, 2016","157.18","155.40","157.74","155.28","1.18%"
"Apr 18, 2016","155.34","154.09","155.72","152.50","0.62%"
"Apr 15, 2016","154.39","154.86","155.35","154.09","-0.29%"
"Apr 14, 2016","154.84","155.32","155.41","153.90","-0.30%"
"Apr 13, 2016","155.30","154.93","155.78","154.72","0.23%"
"Apr 12, 2016","154.94","153.72","155.56","153.47","0.79%"
"Apr 11, 2016","153.72","152.60","154.47","151.94","0.70%"
"Apr 08, 2016","152.65","152.15","154.29","151.96","0.36%"
"Apr 07, 2016","152.11","155.03","155.30","151.66","-1.89%"
"Apr 06, 2016","155.04","156.22","156.66","154.50","-0.79%"
"Apr 05, 2016","156.28","158.79","158.94","155.69","-1.58%"
"Apr 04, 2016","158.79","158.81","159.59","158.16","-0.04%"
"Apr 01, 2016","158.86","161.71","161.81","158.73","-1.74%"
"Mar 31, 2016","161.68","161.68","162.07","160.88","0.01%"
"Mar 30, 2016","161.67","162.04","162.60","161.32","-0.27%"
"Mar 29, 2016","162.11","161.74","162.58","161.34","0.24%"
"Mar 28, 2016","161.72","159.79","161.77","159.64","1.13%"
"Mar 25, 2016","159.91","159.81","160.16","159.34","0.07%"
"Mar 24, 2016","159.80","158.61","159.90","158.39","0.72%"
"Mar 23, 2016","158.65","159.61","160.09","158.46","-0.64%"
"Mar 22, 2016","159.67","160.80","161.51","158.39","-0.73%"
"Mar 21, 2016","160.85","161.51","161.55","160.08","-0.44%"
"Mar 18, 2016","161.56","161.25","161.83","160.29","0.17%"
"Mar 17, 2016","161.28","160.49","161.60","158.98","0.45%"
"Mar 16, 2016","160.55","160.10","161.17","159.59","0.22%"
"Mar 15, 2016","160.19","162.75","162.90","159.48","-1.59%"
"Mar 14, 2016","162.78","163.65","163.98","162.52","-0.50%"
"Mar 11, 2016","163.59","161.55","164.16","161.03","1.24%"
"Mar 10, 2016","161.59","161.21","162.95","160.66","0.20%"
"Mar 09, 2016","161.27","159.98","161.38","159.41","0.77%"
"Mar 08, 2016","160.04","161.80","161.92","159.53","-1.13%"
"Mar 07, 2016","161.87","161.92","162.29","160.31","0.01%"
"Mar 04, 2016","161.85","161.15","162.47","160.39","0.42%"
"Mar 03, 2016","161.17","159.69","161.36","159.62","0.90%"
"Mar 02, 2016","159.74","158.98","160.59","158.66","0.45%"
"Mar 01, 2016","159.03","156.78","159.58","156.14","1.41%"
"Feb 29, 2016","156.82","158.08","158.17","156.15","-0.82%"
"Feb 26, 2016","158.12","157.72","158.59","157.14","0.22%"
"Feb 25, 2016","157.78","156.17","157.91","155.73","0.99%"
"Feb 24, 2016","156.24","157.18","157.33","154.71","-0.62%"
"Feb 23, 2016","157.22","159.75","159.94","156.88","-1.61%"
"Feb 22, 2016","159.79","162.10","162.14","159.07","-1.47%"
"Feb 19, 2016","162.18","162.26","162.56","160.67","-0.11%"
"Feb 18, 2016","162.36","163.07","164.01","161.98","-0.47%"
"Feb 17, 2016","163.13","163.14","163.92","161.52","-0.04%"
"Feb 16, 2016","163.19","165.38","166.12","162.40","-1.33%"
"Feb 15, 2016","165.39","164.09","165.76","163.87","0.69%"
"Feb 12, 2016","164.26","162.72","164.81","161.69","0.93%"
"Feb 11, 2016","162.75","164.54","165.12","159.83","-1.12%"
"Feb 10, 2016","164.60","166.55","167.67","164.39","-1.21%"
"Feb 09, 2016","166.61","167.13","167.26","164.50","-0.35%"
"Feb 08, 2016","167.19","169.52","170.66","165.92","-1.39%"
"Feb 05, 2016","169.54","170.29","170.56","168.90","-0.49%"
"Feb 04, 2016","170.37","172.10","172.50","169.98","-1.05%"
"Feb 03, 2016","172.17","172.82","173.79","171.02","-0.41%"
"Feb 02, 2016","172.88","174.58","174.79","172.69","-1.00%"
"Feb 01, 2016","174.62","172.33","175.03","172.33","1.25%"
"Jan 29, 2016","172.47","170.56","174.23","170.04","1.06%"
"Jan 28, 2016","170.66","168.85","171.21","168.63","1.03%"
"Jan 27, 2016","168.92","169.89","170.05","168.51","-0.61%"
"Jan 26, 2016","169.96","168.51","170.30","166.91","0.83%"
"Jan 25, 2016","168.56","169.45","170.04","168.26","-0.53%"
"Jan 22, 2016","169.45","167.35","170.38","167.01","1.22%"
"Jan 21, 2016","167.40","165.90","167.72","164.40","0.88%"
"Jan 20, 2016","165.94","166.49","166.86","163.92","-0.34%"
"Jan 19, 2016","166.51","167.06","169.11","166.28","-0.37%"
"Jan 18, 2016","167.13","166.90","168.21","166.12","0.13%"
"Jan 15, 2016","166.91","170.12","170.63","166.15","-1.91%"
"Jan 14, 2016","170.16","169.47","170.53","168.77","0.36%"
"Jan 13, 2016","169.55","169.88","171.32","169.44","-0.25%"
"Jan 12, 2016","169.97","171.13","171.69","169.13","-0.72%"
"Jan 11, 2016","171.21","170.51","172.31","169.24","0.39%"
"Jan 08, 2016","170.54","171.95","173.41","170.36","-0.86%"
"Jan 07, 2016","172.02","173.28","173.80","170.70","-0.74%"
"Jan 06, 2016","173.30","174.66","174.94","172.78","-0.81%"
"Jan 05, 2016","174.72","175.71","176.22","174.04","-0.61%"
"Jan 04, 2016","175.79","177.31","177.43","174.92","-0.94%"
"Jan 01, 2016","177.46","177.25","177.94","177.21","0.07%"
"Dec 31, 2015","177.34","178.47","178.75","176.89","-0.68%"
"Dec 30, 2015","178.56","178.41","179.12","178.19","0.07%"
"Dec 29, 2015","178.43","179.08","179.52","178.02","-0.39%"
"Dec 28, 2015","179.13","179.50","180.09","178.89","-0.39%"
"Dec 25, 2015","179.83","179.61","179.83","179.07","0.12%"
"Dec 24, 2015","179.62","179.75","180.00","178.90","-0.13%"
"Dec 23, 2015","179.85","179.48","180.24","179.24","0.20%"
"Dec 22, 2015","179.49","180.25","180.64","178.95","-0.50%"
"Dec 21, 2015","180.39","180.54","181.28","179.90","-0.09%"
"Dec 18, 2015","180.55","182.60","184.02","180.39","-1.13%"
"Dec 17, 2015","182.62","183.29","183.52","182.30","-0.41%"
"Dec 16, 2015","183.37","182.89","183.76","182.25","0.20%"
"Dec 15, 2015","183.00","183.24","184.32","182.51","-0.14%"
"Dec 14, 2015","183.26","183.89","184.60","182.07","-0.36%"
"Dec 11, 2015","183.93","184.30","185.06","183.51","-0.22%"
"Dec 10, 2015","184.33","184.36","185.00","183.31","-0.01%"
"Dec 09, 2015","184.35","184.42","185.40","183.63","-0.08%"
"Dec 08, 2015","184.50","185.72","185.83","183.69","-0.66%"
"Dec 07, 2015","185.72","186.14","186.36","185.36","-0.23%"
"Dec 04, 2015","186.14","185.64","186.30","185.05","0.24%"
"Dec 03, 2015","185.69","184.23","185.92","183.92","0.77%"
"Dec 02, 2015","184.27","185.25","185.68","183.89","-0.56%"
"Dec 01, 2015","185.30","185.28","186.05","184.87","-0.02%"
"Nov 30, 2015","185.34","184.67","185.73","184.28","0.33%"
"Nov 27, 2015","184.73","185.10","185.38","184.19","-0.25%"
"Nov 26, 2015","185.20","185.62","185.70","184.59","-0.24%"
"Nov 25, 2015","185.65","184.70","185.81","184.43","0.42%"
"Nov 24, 2015","184.87","185.73","186.07","184.25","-0.50%"
"Nov 23, 2015","185.80","186.62","187.07","185.58","-0.49%"
"Nov 20, 2015","186.72","187.83","188.14","186.44","-0.61%"
"Nov 19, 2015","187.87","188.32","188.84","187.67","-0.27%"
"Nov 18, 2015","188.38","187.72","188.40","187.22","0.30%"
"Nov 17, 2015","187.82","187.18","188.03","186.82","0.33%"
"Nov 16, 2015","187.21","186.26","187.50","185.91","0.20%"
"Nov 13, 2015","186.83","186.72","187.10","186.34","0.04%"
"Nov 12, 2015","186.75","186.77","187.52","186.47","-0.07%"
"Nov 11, 2015","186.88","186.11","187.14","185.87","0.37%"
"Nov 10, 2015","186.19","186.13","186.53","185.82","-0.01%"
"Nov 09, 2015","186.20","185.27","186.61","185.27","0.46%"
"Nov 06, 2015","185.35","185.09","185.87","183.51","0.12%"
"Nov 05, 2015","185.13","186.95","187.74","184.88","-1.02%"
"Nov 04, 2015","187.04","186.63","187.39","186.31","0.17%"
"Nov 03, 2015","186.72","186.11","186.94","185.82","0.30%"
"Nov 02, 2015","186.16","186.27","187.04","185.50","0.02%"
"Oct 30, 2015","186.12","185.42","186.75","184.50","0.36%"
"Oct 29, 2015","185.45","184.74","185.61","184.02","0.35%"
"Oct 28, 2015","184.81","184.23","185.09","183.82","0.29%"
"Oct 27, 2015","184.27","185.87","185.96","183.87","-0.87%"
"Oct 26, 2015","185.88","185.90","186.12","185.07","-0.07%"
"Oct 23, 2015","186.01","185.77","186.22","185.19","0.11%"
"Oct 22, 2015","185.80","184.88","185.94","184.43","0.46%"
"Oct 21, 2015","184.95","185.02","185.62","184.64","-0.05%"
"Oct 20, 2015","185.05","184.73","185.63","184.60","0.16%"
"Oct 19, 2015","184.75","184.33","185.15","183.78","0.21%"
"Oct 16, 2015","184.37","183.68","184.78","183.51","0.33%"
"Oct 15, 2015","183.77","183.85","184.43","182.69","-0.08%"
"Oct 14, 2015","183.92","182.53","184.38","182.25","0.74%"
"Oct 13, 2015","182.56","184.19","184.35","181.76","-0.88%"
"Oct 12, 2015","184.19","184.10","184.72","183.87","0.07%"
"Oct 09, 2015","184.07","184.01","184.90","183.88","-0.01%"
"Oct 08, 2015","184.09","183.77","184.37","182.95","0.14%"
"Oct 07, 2015","183.84","183.04","184.10","182.54","0.40%"
"Oct 06, 2015","183.10","182.40","183.38","181.90","0.36%"
"Oct 05, 2015","182.44","181.94","183.23","181.81","0.22%"
"Oct 02, 2015","182.04","181.41","183.07","180.62","0.31%"
"Oct 01, 2015","181.47","181.28","182.06","181.02","0.07%"
"Sep 30, 2015","181.34","181.34","183.09","180.79","-0.04%"
"Sep 29, 2015","181.41","181.92","182.57","180.89","-0.31%"
"Sep 28, 2015","181.97","183.01","183.33","181.59","-0.60%"
"Sep 25, 2015","183.06","182.97","184.46","182.58","0.02%"
"Sep 24, 2015","183.02","183.31","183.60","181.55","-0.21%"
"Sep 23, 2015","183.40","184.54","184.72","182.86","-0.67%"
"Sep 22, 2015","184.63","186.85","187.07","184.04","-1.24%"
"Sep 21, 2015","186.94","186.36","187.39","185.95","0.30%"
